Part Number,Description,Qty,UOM,Unit Price,Supplier
ORG-2025,Lip Seal 30mm ID,363,Pcs,20.97,Swagelok Authorized
PIP-1456,Chrome Moly Pipe 1/2in x 6m,44,Pcs,243.18,McMaster Supply Co
VLV-1582,check valve swing 4in,6,pcs,675.32,McMaster Supply Co
ORG-2021,Lip Seal 10mm ID,96,EA,27.15,Georg Fischer Piping
WSH-1391,Copper Washer M8,1656,Each,1.86,McMaster Supply Co
VLV-1577,Check Valve Swing 3/4in,20,Pcs,704.98,Georg Fischer Piping
HSE-1752,HYDRAULIC CYLINDER 3/8IN,42,pcs,81.46,Grainger Industrial
PIP-1439,PVC Pipe SCH40 6in x 6m,125,pcs.,28.60,ABB Sales Division
PIP-1439,PVC Pipe SCH40 6in x 6m,125,pcs.,28.60,ABB Sales Division
PMP-1882,Gear Pump 1in 5HP,2,Pcs,6938.91,Fastenal Direct
SLV-1908,Shaft Sleeve 40mm,18,Each,244.50,ABB Sales Division
MTR-1825,electric motor 3phase 7.5hp,5,EA,2766.93,Georg Fischer Piping
ORG-2030,V-Ring Seal 15mm ID,368,pcs.,18.32,Georg Fischer Piping
ELB-1502,Reducing Elbow 4in,130,Pcs,67.92,Georg Fischer Piping
LUB-1968,Gear Oil 200L,23,ea,379.51,McMaster Supply Co
ORG-2015,Oil Seal 20mm ID,444,pcs,29.51,SKF Distributor Inc
BLT-1154,U-Bolt M12x60,2182,ea.,6.90,Grainger Industrial
GSK-1661,Graphite Gasket 2in 150#,36,EA,61.72,ABB Sales Division
BLT-1127,Carriage Bolt 1/2x2in,3964,ea.,2.84,Georg Fischer Piping
LUB-1983,Anti-Seize Compound 200L,38,ea.,28.40,Grainger Industrial
PIP-1442,CPVC Pipe 1in x 6m,146,ea.,248.98,ABB Sales Division
ELC-2037,Circuit Breaker 10A,37,Pieces,190.86,Swagelok Authorized
SLV-1941,Shaft Seal 50mm,31,pcs,129.01,Grainger Industrial
SLV-1941,Shaft Seal 50mm,31,pcs,129.01,Grainger Industrial
PMP-1882,Gear Pump 1in 5HP,3,Each,8307.11,McMaster Supply Co
VLV-1554,Ball Valve Full Port 1in,4,Pcs,53.07,Georg Fischer Piping
WSH-1370,Sealing Washer M6,1296,pcs,1.54,Parker Hannifin
GSK-1674,metal jacketed gasket 1in 150#,100,EA,54.47,Swagelok Authorized
NUT-1274,Weld Nut M16,8131,ea,2.79,Georg Fischer Piping
FLG-1523,Blind Flange 4in 150#,28,Each,208.22,ABB Sales Division
WSH-1342,Fender Washer M10,8109,EA,1.76,Parker Hannifin
HSE-1736,Hydraulic Hose 3/8in,18,Each,614.93,SKF Distributor Inc
FLT-1809,Bag Filter 10 Micron,86,pcs,135.11,Swagelok Authorized
ELC-2048,Contactor 32A,15,ea,310.98,ABB Sales Division
NUT-1201,Hex Nut M8,4979,Pieces,2.80,Grainger Industrial
NUT-1201,Hex Nut M8,4979,Pieces,2.80,Grainger Industrial
BLT-1156,U-Bolt M20x100,1644,ea.,3.43,McMaster Supply Co
PIP-1454,Copper Tube Type L 4in x 6m,178,pcs.,284.68,Parker Hannifin
BRG-1024,Angular Contact Bearing 30208,439,EA,11.00,ABB Sales Division
NUT-1216,Lock Nut Nylon Insert 1/2in,2695,Each,1.38,Georg Fischer Piping
ELC-2053,Overload Relay 10A,36,Each,379.60,Parker Hannifin
ELC-2098,Push Button Switch 63A,31,pcs,19.53,SKF Distributor Inc
PRS-1694,Temperature Gauge 4in line,16,Each,71.87,Fastenal Direct
ORG-2034,V-Ring Seal 40mm ID,480,pcs.,39.78,Swagelok Authorized
MTR-1848,Servo Motor 20HP,7,pcs,2150.92,Swagelok Authorized
MTR-1848,Servo Motor 20HP,7,pcs,2150.92,Swagelok Authorized
ELC-2086,Junction Box 16A,44,Pieces,222.86,SKF Distributor Inc
WSH-1377,Sealing Washer 5/8in,5164,ea.,0.57,McMaster Supply Co
WSH-1336,Belleville Washer 1/2in,2138,pcs,0.43,Parker Hannifin
NUT-1237,Coupling Nut 5/8in,5742,Pieces,2.75,McMaster Supply Co
NUT-1237,Coupling Nut 5/8in,5742,Pieces,2.75,McMaster Supply Co
WSH-1344,Fender Washer M16,7270,EA,1.27,SKF Distributor Inc
PRS-1722,Thermocouple Type K 4in line,24,ea,238.77,Grainger Industrial
WSH-1376,sealing washer 1/2in,2962,Each,1.98,Grainger Industrial
BRG-1025,Angular Contact Bearing 7208,217,pcs,63.16,Grainger Industrial
PRS-1726,RTD Sensor PT100 0-150C,10,Pieces,88.51,McMaster Supply Co
ELB-1473,Elbow 45deg 3/4in,147,Each,47.91,Parker Hannifin
NUT-1276,Weld Nut 1/2in,5136,pcs.,2.04,Grainger Industrial
PIP-1402,Steel Pipe SCH40 1in x 6m,164,Pcs,324.13,ABB Sales Division
PIP-1411,SS Pipe SCH10 1.5in x 6m,19,Pieces,287.71,ABB Sales Division
GSK-1677,Metal Jacketed Gasket 4in 150#,153,EA,26.98,Grainger Industrial
GSK-1677,Metal Jacketed Gasket 4in 150#,153,EA,26.98,Grainger Industrial
WSH-1339,Belleville Washer 1in,2740,ea.,1.55,Georg Fischer Piping
BLT-1197,Lag Bolt 1/2x2in,1525,pcs,3.27,ABB Sales Division
BLT-1119,Socket Head Cap Screw 3/4x4in,693,pcs.,5.98,Parker Hannifin
ELB-1486,Long Radius Elbow 90deg 4in,72,pcs.,60.30,ABB Sales Division
WLD-2107,Welding Rod E7018 2.5mm x 5kg,15,ea.,40.19,Grainger Industrial
BRG-1025,Angular Contact Bearing 7208,287,Pcs,79.02,Georg Fischer Piping
ORG-1996,O-Ring Buna-N 75mm ID,474,pcs,26.33,ABB Sales Division
ELB-1494,Street Elbow 90deg 4in,186,ea.,32.79,ABB Sales Division
GSK-1642,Ring Joint Gasket 4in 150#,148,ea,36.46,McMaster Supply Co
LUB-1977,chain lubricant 20l,19,ea.,223.64,McMaster Supply Co
LUB-1977,chain lubricant 20l,19,ea.,223.64,McMaster Supply Co
FLG-1507,Weld Neck Flange 4in 150#,68,ea.,251.31,Parker Hannifin
ELC-2061,Control Transformer 10A,43,pcs,123.21,ABB Sales Division
WSH-1382,Fiber Washer M10,3405,EA,0.52,ABB Sales Division
SLV-1952,Mechanical Seal 80mm,32,Pieces,280.34,Swagelok Authorized
WSH-1392,Copper Washer M10,1022,ea,1.96,McMaster Supply Co
ORG-2004,O-Ring Viton 75mm ID,422,Pieces,18.96,Parker Hannifin
FLT-1808,Bag Filter 5 Micron,89,EA,91.04,SKF Distributor Inc
VLV-1611,diaphragm valve 1.5in,33,EA,323.48,Georg Fischer Piping
WSH-1364,Tab Washer M16,9353,Pieces,1.40,ABB Sales Division
GSK-1648,PTFE ENVELOPE GASKET 3IN 150#,167,ea,27.07,Grainger Industrial
PRS-1720,Thermocouple Type K 0-300C,10,Each,179.63,Parker Hannifin
WSH-1359,Wave Washer 1in,7723,ea,1.08,McMaster Supply Co
NUT-1210,Lock Nut Nylon Insert M6,7558,Pieces,2.39,SKF Distributor Inc
NUT-1210,Lock Nut Nylon Insert M6,7558,Pieces,2.39,SKF Distributor Inc
LUB-1974,Chain Lubricant 400g,11,Pieces,431.18,Parker Hannifin
PIP-1434,PVC Pipe SCH40 1in x 6m,173,pcs.,64.11,Georg Fischer Piping
ORG-2017,Oil Seal 30mm ID,123,pcs,0.90,Parker Hannifin
BLT-1108,Hex Bolt 5/8x3in,2321,pcs,6.64,McMaster Supply Co
PRS-1710,PRESSURE TRANSMITTER 0-200PSI,15,ea,157.07,ABB Sales Division
WSH-1391,Copper Washer M8,1822,Pcs,0.75,Fastenal Direct
SLV-1924,Shaft Collar 40mm,36,ea.,66.65,Swagelok Authorized
ELB-1486,Long Radius Elbow 90deg 4in,107,Pieces,22.44,Fastenal Direct
VLV-1556,Ball Valve Full Port 2in,32,ea,523.60,Grainger Industrial
PRS-1718,Thermocouple Type K 0-500psi,17,Pieces,425.57,ABB Sales Division
ORG-2036,V-Ring Seal 75mm ID,10,Pieces,7.47,Grainger Industrial
BRG-1047,Thrust Ball Bearing NU210,159,EA,115.18,Swagelok Authorized
WSH-1322,Spring Washer M10,6018,Pieces,1.27,ABB Sales Division
HSE-1734,Hydraulic Hose 1in x 5m,20,ea,139.01,SKF Distributor Inc
SLV-1953,  Mechanical Seal 100mm ,14,ea,92.17,Fastenal Direct
GSK-1640,Ring Joint Gasket 2in 150#,77,ea,10.93,Parker Hannifin
GSK-1640,Ring Joint Gasket 2in 150#,77,ea,10.93,Parker Hannifin
BRG-1026,Angular Contact Bearing 22210,384,ea,75.32,ABB Sales Division
MTR-1837,Gear Motor 15HP,7,pcs.,1155.03,McMaster Supply Co
SLV-1951,Mechanical Seal 75mm,35,pcs.,153.71,McMaster Supply Co
BLT-1192,Lag Bolt M10x40,2975,Each,2.85,Georg Fischer Piping
ELC-2051,Contactor 100A,5,ea.,238.56,ABB Sales Division
WSH-1374,Sealing Washer M16,6936,EA,1.54,Fastenal Direct
PRS-1715,Pressure Transmitter 4in line,20,EA,325.91,Georg Fischer Piping
WSH-1383,  Fiber Washer M12 ,2334,Pcs,0.36,Grainger Industrial
LUB-1979,Anti-Seize Compound 400g,10,Each,333.45,ABB Sales Division
WSH-1302,flat washer m10,5972,EA,1.26,SKF Distributor Inc
VLV-1562,Gate Valve 1in,10,EA,257.88,Georg Fischer Piping
NUT-1269,Cage Nut 1in,3209,Pieces,2.18,ABB Sales Division
NUT-1269,Cage Nut 1in,3209,Pieces,2.18,ABB Sales Division
BRG-1000,Deep Groove Ball Bearing 6205,410,Pcs,100.14,McMaster Supply Co
GSK-1637,Spiral Wound Gasket 8in 150#,67,Pieces,27.59,ABB Sales Division
HSE-1745,Hydraulic Fitting 1/2in,9,ea.,114.71,Georg Fischer Piping
GSK-1656,Rubber Gasket 4in 150#,179,Each,4.58,Georg Fischer Piping
ELC-2064,Control Transformer 32A,41,pcs.,98.61,Georg Fischer Piping
ELC-2070,Terminal Block 16A,16,Pieces,150.30,Parker Hannifin
BLT-1183,Structural Bolt M10x50,3558,pcs,5.83,Fastenal Direct
FLG-1536,Threaded Flange 1in 150#,89,pcs.,133.59,Georg Fischer Piping
NUT-1214,Lock Nut Nylon Insert M16,7269,Pcs,2.37,Grainger Industrial
HSE-1762,hydraulic filter 1/4in x 1m,39,ea.,380.85,SKF Distributor Inc
MTR-1842,Servo Motor 2HP,8,ea,1717.66,Swagelok Authorized
MTR-1835,Gear Motor 7.5HP,1,pcs,2851.90,Grainger Industrial
WLD-2111,Welding Rod E7018 1.0mm x 15kg,61,ea.,30.69,Grainger Industrial
LUB-1961,Hydraulic Oil 5L,24,ea,201.55,Georg Fischer Piping
VLV-1600,Plug Valve 1/2in,45,Pieces,81.99,McMaster Supply Co
NUT-1280,Acorn Nut M6,4808,Pieces,0.08,Fastenal Direct
WLD-2102,Welding Rod E6010 3.2mm x 5kg,47,ea.,28.38,Georg Fischer Piping
FLT-1801,Fuel Filter 1 Micron,56,pcs.,176.95,ABB Sales Division
PIP-1460,Chrome Moly Pipe 2in x 6m,7,Each,290.92,Swagelok Authorized
NUT-1249,Wing Nut 1in,3690,ea,1.97,SKF Distributor Inc
GSK-1658,Rubber Gasket 8in 150#,200,pcs.,7.55,ABB Sales Division
BRG-1099,  Flanged Bearing Unit UC205 ,185,EA,72.45,Parker Hannifin
BRG-1099,  Flanged Bearing Unit UC205 ,185,EA,72.45,Parker Hannifin
FLG-1545,lap joint flange 2in 150#,23,Pieces,88.10,Fastenal Direct
BLT-1137,Flange Bolt 1/2x2in,3580,pcs,1.87,Grainger Industrial
MTR-1845,Servo Motor 7.5HP,7,Each,3215.04,Grainger Industrial
NUT-1269,Cage Nut 1in,7998,Pcs,0.42,Parker Hannifin
GSK-1640,Ring Joint Gasket 2in 150#,54,Pcs,43.75,Swagelok Authorized
FLT-1803,Water Filter Cartridge 10 Micron,78,Pcs,147.90,ABB Sales Division
PIP-1454,Copper Tube Type L 4in x 6m,29,Pieces,10.67,Fastenal Direct
VLV-1588,butterfly valve 2in,46,ea,540.71,McMaster Supply Co
BLT-1151,U-Bolt M8x30,1257,Pcs,3.84,Swagelok Authorized
WSH-1336,Belleville Washer 1/2in,7720,ea.,0.63,Parker Hannifin
FLT-1803,WATER FILTER CARTRIDGE 10 MICRON,97,ea,56.08,ABB Sales Division
NUT-1239,Coupling Nut 1in,6470,EA,2.87,Parker Hannifin
NUT-1284,Acorn Nut M16,2562,pcs,1.70,Grainger Industrial
BLT-1183,Structural Bolt M10x50,4654,Pieces,0.95,ABB Sales Division
NUT-1250,CASTLE NUT M6,9895,pcs.,1.90,Fastenal Direct
VLV-1609,Diaphragm Valve 3/4in,22,Each,339.13,SKF Distributor Inc
HSE-1730,Hydraulic Hose 1/4in x 1m,42,Pieces,610.64,McMaster Supply Co
WSH-1355,Wave Washer M20,1289,EA,1.99,Swagelok Authorized
HSE-1773,Quick Disconnect Coupling 3/4in x 3m,7,ea,187.01,Parker Hannifin
HSE-1773,Quick Disconnect Coupling 3/4in x 3m,7,ea,187.01,Parker Hannifin
BLT-1156,U-Bolt M20x100,1335,pcs.,6.85,Parker Hannifin
BRG-1014,Tapered Roller Bearing 30208,312,Pieces,74.23,Swagelok Authorized
BRG-1028,Angular Contact Bearing 51105,182,Pieces,97.18,Georg Fischer Piping
HSE-1749,Hydraulic Cylinder 3/4in x 3m,13,Each,347.81,ABB Sales Division
ELC-2061,Control Transformer 10A,4,ea.,94.77,ABB Sales Division
VLV-1582,Check Valve Swing 4in,6,ea.,372.63,Swagelok Authorized
FLT-1818,Strainer Basket 100 Micron,62,Pieces,61.36,Grainger Industrial
PIP-1435,PVC Pipe SCH40 1.5in x 6m,136,pcs.,38.65,Grainger Industrial
BRG-1096,  Flanged Bearing Unit 22210 ,316,Each,55.64,McMaster Supply Co
WSH-1313,LOCK WASHER M12,5778,pcs.,0.31,Grainger Industrial
PRS-1693,Temperature Gauge 2in line,8,Pieces,323.25,Georg Fischer Piping
ELB-1470,Elbow 90deg 4in,43,ea,38.71,Parker Hannifin
FLG-1540,THREADED FLANGE 6IN 150#,29,EA,109.00,Georg Fischer Piping
VLV-1610,Diaphragm Valve 1in,15,EA,806.77,Swagelok Authorized
WSH-1302,Flat Washer M10,583,Pcs,1.02,Georg Fischer Piping
ELC-2059,Overload Relay 100A,4,ea.,332.07,Swagelok Authorized
BLT-1182,Structural Bolt M10x40,2562,pcs,1.49,McMaster Supply Co
PIP-1463,Chrome Moly Pipe 6in x 6m,126,ea.,236.35,ABB Sales Division
SLV-1932,Shaft Key 40mm,38,ea,220.50,Grainger Industrial
LUB-1971,Compressor Oil 5L,39,Each,214.51,Grainger Industrial
MTR-1838,Gear Motor 20HP,5,ea.,2580.76,Swagelok Authorized
PMP-1896,SCREW PUMP 2IN 10HP,3,EA,5013.95,Georg Fischer Piping
PIP-1429,Galvanized Pipe 3in x 6m,194,pcs,340.46,ABB Sales Division
NUT-1211,Lock Nut Nylon Insert M8,6386,pcs.,0.77,Fastenal Direct
ELC-2100,Push Button Switch 160A,43,Pcs,175.29,Parker Hannifin
WSH-1316,Lock Washer 1/2in,9076,ea.,1.87,Fastenal Direct
PRS-1716,Thermocouple Type K 0-100psi,13,Pcs,211.20,Georg Fischer Piping
ORG-1989,O-Ring Buna-N 10mm ID,293,Each,13.20,Grainger Industrial
BLT-1160,Stud Bolt M6x20,2412,pcs.,2.46,McMaster Supply Co
WLD-2119,TIG Rod ER308L 2.5mm x 5kg,47,Each,19.42,Grainger Industrial
PIP-1429,Galvanized Pipe 3in x 6m,123,pcs.,130.40,Swagelok Authorized
HSE-1757,Hydraulic Pump 3/4in x 3m,3,Pcs,176.14,SKF Distributor Inc
ELB-1475,Elbow 45deg 1.5in,143,EA,60.17,Georg Fischer Piping
NUT-1291,T-Nut M8,9301,ea,2.65,Fastenal Direct
FLG-1513,Slip-On Flange 2in 150#,79,pcs,277.62,SKF Distributor Inc
ORG-1997,O-Ring Viton 10mm ID,337,Pieces,17.85,Georg Fischer Piping
FLT-1796,Fuel Filter 5 Micron,49,Each,90.31,Grainger Industrial
HSE-1735,Hydraulic Hose 1/4in,49,Each,378.57,ABB Sales Division
MTR-1822,Electric Motor 3Phase 2HP,8,Pcs,1944.50,Grainger Industrial
PRS-1721,Thermocouple Type K 2in line,2,Each,137.67,Georg Fischer Piping
WSH-1341,Fender Washer M8,5650,ea.,1.76,Fastenal Direct
BLT-1194,Lag Bolt M12x60,3963,Pieces,4.78,Grainger Industrial
VLV-1559,Ball Valve Full Port 6in,9,ea.,440.50,Fastenal Direct
NUT-1218,Lock Nut Nylon Insert 3/4in,7115,EA,0.24,Parker Hannifin
WSH-1359,Wave Washer 1in,2948,pcs.,1.94,ABB Sales Division
PRS-1684,Pressure Gauge 0-150C,27,pcs.,385.64,McMaster Supply Co
VLV-1594,NEEDLE VALVE 1IN,34,pcs.,728.16,Fastenal Direct
LUB-1966,Gear Oil 5L,11,Pieces,326.59,Grainger Industrial
PIP-1443,CPVC Pipe 1.5in x 6m,75,Pcs,133.78,SKF Distributor Inc
GSK-1639,Ring Joint Gasket 1in 150#,32,ea,9.37,Parker Hannifin
BLT-1115,Socket Head Cap Screw M16x80,2861,Each,5.33,Parker Hannifin
PRS-1720,Thermocouple Type K 0-300C,17,ea,324.86,McMaster Supply Co
WSH-1357,Wave Washer 5/8in,4045,pcs,1.62,Parker Hannifin
PIP-1406,Steel Pipe SCH40 4in x 6m,114,ea.,321.94,SKF Distributor Inc
PMP-1896,Screw Pump 2in 10HP,5,pcs.,7287.40,Grainger Industrial
FLT-1804,Water Filter Cartridge 25 Micron,86,pcs.,103.50,SKF Distributor Inc
PIP-1444,CPVC Pipe 2in x 6m,55,EA,229.58,ABB Sales Division
BLT-1117,Socket Head Cap Screw 1/2x2in,4739,ea.,2.43,Swagelok Authorized
VLV-1613,Diaphragm Valve 3in,26,Each,753.21,Parker Hannifin
ELC-2097,push button switch 40a,15,pcs.,228.56,Georg Fischer Piping
ELC-2093,Push Button Switch 10A,9,pcs.,314.40,SKF Distributor Inc
ELB-1495,Street Elbow 90deg 6in,98,Pieces,20.57,Georg Fischer Piping
ELC-2062,Control Transformer 16A,19,Pieces,191.78,Swagelok Authorized
GSK-1676,Metal Jacketed Gasket 3in 150#,30,Pieces,29.09,Parker Hannifin
PMP-1905,Booster Pump 4in 25HP,2,ea.,2085.09,SKF Distributor Inc
NUT-1283,Acorn Nut M12,2910,EA,0.74,Swagelok Authorized
ELB-1494,Street Elbow 90deg 4in,68,ea,18.25,ABB Sales Division
SLV-1911,Shaft Sleeve 75mm,39,ea,310.65,Georg Fischer Piping
NUT-1213,Lock Nut Nylon Insert M12,7595,EA,1.01,Swagelok Authorized
ORG-1997,O-Ring Viton 10mm ID,236,pcs,0.56,Swagelok Authorized
WSH-1362,Tab Washer M10,9870,Pieces,0.60,Swagelok Authorized
SLV-1945,  Shaft Seal 100mm ,16,ea,95.29,ABB Sales Division
NUT-1270,weld nut m6,5427,ea,0.84,SKF Distributor Inc
BRG-1068,Pillow Block Bearing 51105,57,ea,9.35,Georg Fischer Piping
WLD-2123,TIG Rod ER308L 1.0mm x 15kg,41,ea,85.42,ABB Sales Division
PIP-1421,Carbon Steel Pipe SCH80 3in x 6m,136,pcs,114.62,ABB Sales Division
VLV-1627,  Solenoid Valve 1.5in ,12,ea,657.20,Swagelok Authorized
WSH-1355,Wave Washer M20,4351,ea,1.23,Swagelok Authorized
VLV-1561,Gate Valve 3/4in,13,Each,731.96,Grainger Industrial
WLD-2110,Welding Rod E7018 0.8mm x 15kg,12,Each,15.01,ABB Sales Division
WLD-2106,Welding Rod E6010 1.2mm x 15kg,18,Each,56.82,Georg Fischer Piping
WLD-2114,mig wire er70s-6 3.2mm x 5kg,20,Pcs,63.58,Georg Fischer Piping
PIP-1400,Steel Pipe SCH40 1/2in x 6m,139,pcs.,212.55,SKF Distributor Inc
VLV-1618,  Relief Valve 1in ,27,pcs,738.16,McMaster Supply Co
SLV-1946,Mechanical Seal 25mm,13,ea,21.93,ABB Sales Division
ORG-2025,Lip Seal 30mm ID,264,Pieces,40.74,SKF Distributor Inc
FLG-1514,Slip-On Flange 3in 150#,9,pcs,76.69,Grainger Industrial
NUT-1237,Coupling Nut 5/8in,3537,ea.,0.08,Grainger Industrial
WSH-1358,Wave Washer 3/4in,2644,EA,1.52,Fastenal Direct
BRG-1065,Pillow Block Bearing 7208,444,pcs,75.79,Parker Hannifin
SLV-1907,Shaft Sleeve 30mm,13,pcs.,35.50,Swagelok Authorized
BLT-1163,Stud Bolt M10x50,4107,Pieces,7.27,McMaster Supply Co
WSH-1327,Spring Washer 5/8in,6843,Each,0.27,ABB Sales Division
ELB-1470,Elbow 90deg 4in,44,pcs,49.18,Grainger Industrial
NUT-1258,Castle Nut 3/4in,6240,pcs.,0.47,ABB Sales Division
BLT-1133,Flange Bolt M10x50,731,ea.,3.74,Georg Fischer Piping
ELC-2082,Cable Gland 63A,32,pcs.,144.72,Parker Hannifin
HSE-1773,QUICK DISCONNECT COUPLING 3/4IN X 3M,37,Pcs,223.13,Georg Fischer Piping
MTR-1841,Servo Motor 1HP,3,Each,208.73,Fastenal Direct
VLV-1584,Butterfly Valve 1/2in,16,Each,370.94,ABB Sales Division
VLV-1561,Gate Valve 3/4in,21,ea.,55.25,Fastenal Direct
HSE-1737,HYDRAULIC HOSE 1/2IN,31,ea.,82.86,Grainger Industrial
BRG-1063,Pillow Block Bearing 30206,13,ea.,118.05,ABB Sales Division
PMP-1881,Diaphragm Pump 4in 25HP,1,ea.,6585.27,Fastenal Direct
WSH-1353,Wave Washer M12,2810,Pieces,1.06,ABB Sales Division
WSH-1373,Sealing Washer M12,3729,ea,0.07,Fastenal Direct
WSH-1373,Sealing Washer M12,3729,ea,0.07,Fastenal Direct
WSH-1368,tab washer 3/4in,9755,Each,1.64,ABB Sales Division
ELB-1487,long radius elbow 90deg 6in,16,pcs.,80.85,SKF Distributor Inc
FLG-1546,Lap Joint Flange 3in 150#,71,Each,174.56,SKF Distributor Inc
ELC-2082,Cable Gland 63A,19,Each,30.60,Swagelok Authorized
GSK-1663,Graphite Gasket 4in 150#,99,ea.,61.47,Georg Fischer Piping
HSE-1744,Hydraulic Fitting 3/8in,6,ea,527.13,Georg Fischer Piping
VLV-1616,Relief Valve 1/2in,29,ea,273.93,SKF Distributor Inc
GSK-1636,Spiral Wound Gasket 6in 150#,189,pcs.,53.14,Grainger Industrial
NUT-1205,Hex Nut M20,9599,Pcs,2.42,Georg Fischer Piping
WLD-2117,MIG Wire ER70S-6 1.0mm x 15kg,66,EA,70.84,Georg Fischer Piping
BRG-1031,SPHERICAL ROLLER BEARING 6208,144,pcs.,15.43,SKF Distributor Inc
ELB-1477,Elbow 45deg 3in,137,ea,36.34,Grainger Industrial
PRS-1711,Pressure Transmitter 0-500psi,14,Pieces,265.77,McMaster Supply Co
ELC-2057,Overload Relay 40A,7,pcs,16.62,Swagelok Authorized
GSK-1673,Kammprofile Gasket 2in 300#,200,Pcs,39.90,Swagelok Authorized
BLT-1124,Carriage Bolt M12x60,1187,pcs.,4.43,ABB Sales Division
BLT-1124,Carriage Bolt M12x60,1187,pcs.,4.43,ABB Sales Division
MTR-1842,Servo Motor 2HP,9,Pcs,2425.73,Fastenal Direct
FLG-1545,Lap Joint Flange 2in 150#,67,ea.,135.60,Grainger Industrial
VLV-1610,Diaphragm Valve 1in,15,pcs.,99.41,Georg Fischer Piping
WSH-1351,Wave Washer M8,538,pcs.,0.87,Georg Fischer Piping
PRS-1691,Temperature Gauge 0-150C,30,Pieces,64.53,Parker Hannifin
FLG-1509,Weld Neck Flange 2in 300#,23,ea.,156.01,Fastenal Direct
LUB-1975,chain lubricant 1kg,32,pcs.,303.50,Swagelok Authorized
NUT-1254,Castle Nut M16,8971,Pcs,1.16,McMaster Supply Co
NUT-1254,Castle Nut M16,8971,Pcs,1.16,McMaster Supply Co
PRS-1716,Thermocouple Type K 0-100psi,15,Each,310.27,Grainger Industrial
ORG-2021,Lip Seal 10mm ID,297,Pieces,40.55,McMaster Supply Co
MTR-1860,Explosion Proof Motor 0.5HP,3,Pcs,910.59,McMaster Supply Co
BRG-1038,Spherical Roller Bearing 51105,431,pcs,47.80,Grainger Industrial
BRG-1038,Spherical Roller Bearing 51105,431,pcs,47.80,Grainger Industrial
FLT-1800,Fuel Filter 100 Micron,92,ea.,178.89,SKF Distributor Inc
MTR-1846,Servo Motor 10HP,2,Each,2821.02,ABB Sales Division
MTR-1846,Servo Motor 10HP,2,Each,2821.02,ABB Sales Division
FLT-1817,Strainer Basket 50 Micron,63,Each,38.95,ABB Sales Division
ELB-1494,street elbow 90deg 4in,73,pcs,71.60,Grainger Industrial
PRS-1727,RTD Sensor PT100 0-300C,27,pcs.,146.48,Georg Fischer Piping
NUT-1275,Weld Nut M20,5810,pcs.,0.47,SKF Distributor Inc
BLT-1150,U-Bolt M6x20,3631,ea.,6.04,Parker Hannifin
HSE-1761,Hydraulic Pump 1/2in,3,pcs.,175.45,Fastenal Direct
WSH-1369,Tab Washer 1in,2438,pcs,1.60,ABB Sales Division
NUT-1236,Coupling Nut 1/2in,6478,pcs.,2.59,Swagelok Authorized
VLV-1614,Diaphragm Valve 4in,43,Each,352.93,Grainger Industrial
BLT-1183,Structural Bolt M10x50,1553,ea.,0.95,Georg Fischer Piping
FLG-1511,Weld Neck Flange 6in 300#,53,pcs,192.80,Fastenal Direct
PMP-1876,Diaphragm Pump 1in 5HP,3,Pcs,7335.19,SKF Distributor Inc
LUB-1976,CHAIN LUBRICANT 5L,43,pcs.,120.29,SKF Distributor Inc
NUT-1254,Castle Nut M16,4902,Pieces,1.56,Grainger Industrial
SLV-1928,Shaft Collar 80mm,11,pcs.,39.15,ABB Sales Division
BRG-1094,Flanged Bearing Unit 30208,210,pcs,75.06,Swagelok Authorized
ORG-2020,Oil Seal 75mm ID,224,Pcs,5.71,Georg Fischer Piping
HSE-1752,Hydraulic Cylinder 3/8in,50,EA,212.44,Swagelok Authorized
ELB-1484,Long Radius Elbow 90deg 2in,124,ea.,64.11,Parker Hannifin
ELC-2052,Contactor 160A,20,ea.,241.88,Swagelok Authorized
NUT-1211,Lock Nut Nylon Insert M8,7715,pcs,0.58,Parker Hannifin
NUT-1215,Lock Nut Nylon Insert M20,9170,ea.,0.69,McMaster Supply Co
NUT-1271,Weld Nut M8,8430,Pcs,1.62,Georg Fischer Piping
BRG-1005,Deep Groove Ball Bearing 7208,231,ea.,99.34,McMaster Supply Co
GSK-1635,spiral wound gasket 4in 150#,13,Each,55.35,Georg Fischer Piping
BRG-1063,Pillow Block Bearing 30206,219,pcs.,75.37,McMaster Supply Co
BLT-1129,Carriage Bolt 3/4x4in,1237,Pieces,0.94,Parker Hannifin
ELC-2091,Junction Box 100A,32,Pcs,41.22,Grainger Industrial
VLV-1604,Plug Valve 2in,36,pcs.,169.00,Fastenal Direct
WSH-1318,Lock Washer 3/4in,6421,ea,1.10,McMaster Supply Co
FLT-1789,Air Filter Element 1 Micron,66,pcs.,94.18,Fastenal Direct
GSK-1678,Metal Jacketed Gasket 6in 150#,169,ea.,58.96,Grainger Industrial
FLG-1541,Threaded Flange 2in 300#,16,ea.,140.48,Fastenal Direct
BLT-1143,Eye Bolt M10x50,3312,Each,6.76,Georg Fischer Piping
BRG-1054,Needle Roller Bearing 30208,449,Pcs,88.17,Swagelok Authorized
BRG-1008,Deep Groove Ball Bearing 51105,339,pcs.,44.21,McMaster Supply Co
BRG-1011,Tapered Roller Bearing 6208,338,Pieces,92.97,Grainger Industrial
SLV-1906,Shaft Sleeve 25mm,12,EA,185.39,Parker Hannifin
GSK-1669,Kammprofile Gasket 3in 150#,171,Pcs,24.65,McMaster Supply Co
