Item ID,Part Desc,Quantity,Cost Per Unit,Vendor,Department
ORG-1999,O-Ring Viton 20mm ID,366,25.33,SKF Global,Operations
BRG-1097,Flanged Bearing Unit NU210,242,29.34,Electrical Supply House,Utilities
NUT-1285,Acorn Nut M20,8277,2.52,Electrical Supply House,Maintenance
NUT-1205,Hex Nut M20,5991,2.02,Pipe & Fitting Co,Safety
ELC-2049,  Contactor 40A ,25,282.15,Electrical Supply House,Safety
BRG-1084,Cylindrical Roller Bearing 30208,432,97.04,Electrical Supply House,Engineering
LUB-1970,Compressor Oil 1kg,11,393.90,Valve World Inc,Safety
VLV-1612,Diaphragm Valve 2in,33,744.43,Electrical Supply House,Engineering
PRS-1729,RTD Sensor PT100 4in line,8,404.43,Electrical Supply House,Maintenance
ORG-2025,Lip Seal 30mm ID,473,9.95,Pipe & Fitting Co,Safety
BLT-1170,Anchor Bolt M6x20,691,4.84,Pump Solutions Ltd,Operations
HSE-1770,Quick Disconnect Coupling 1/4in x 1m,34,277.20,Timken Industrial,Quality
PIP-1431,Galvanized Pipe 6in x 6m,196,91.76,Timken Industrial,Warehouse
WSH-1325,Spring Washer M20,4571,0.09,Valve World Inc,Quality
FLG-1521,Blind Flange 2in 150#,34,181.69,Seal & Gasket Warehouse,Utilities
WSH-1367,TAB WASHER 5/8IN,8712,0.06,Pump Solutions Ltd,Maintenance
ELB-1480,LONG RADIUS ELBOW 90DEG 1/2IN,183,19.39,Pipe & Fitting Co,Utilities
WSH-1339,Belleville Washer 1in,8745,1.40,Pump Solutions Ltd,Safety
SLV-1942,Shaft Seal 60mm,19,220.93,SKF Global,Production
MTR-1829,Electric Motor 3Phase 25HP,5,3166.56,Timken Industrial,Operations
WLD-2119,TIG Rod ER308L 2.5mm x 5kg,92,86.81,National Bolt & Nut,Utilities
SLV-1909,Shaft Sleeve 50mm,33,39.63,SKF Global,Production
WSH-1398,  Copper Washer 3/4in ,3199,0.63,Valve World Inc,Engineering
PMP-1880,Diaphragm Pump 3in 20HP,1,3532.92,Seal & Gasket Warehouse,Safety
PMP-1885,gear pump 2in 15hp,2,6348.55,Pipe & Fitting Co,Engineering
HSE-1762,Hydraulic Filter 1/4in x 1m,35,638.78,SKF Global,Production
WSH-1376,Sealing Washer 1/2in,1381,0.06,Seal & Gasket Warehouse,Utilities
NUT-1262,Cage Nut M10,1712,1.99,Pipe & Fitting Co,Maintenance
FLG-1506,Weld Neck Flange 3in 150#,75,274.48,Pump Solutions Ltd,Utilities
ELB-1471,  Elbow 90deg 6in ,198,19.41,Seal & Gasket Warehouse,Quality
GSK-1664,Graphite Gasket 6in 150#,50,35.49,Valve World Inc,Production
GSK-1667,kammprofile gasket 1in 150#,85,62.93,National Bolt & Nut,Safety
NUT-1295,T-Nut M20,2142,2.72,Pipe & Fitting Co,Warehouse
NUT-1279,Weld Nut 1in,4653,0.84,Electrical Supply House,Operations
VLV-1579,Check Valve Swing 1.5in,2,578.69,Pump Solutions Ltd,Engineering
SLV-1922,  Shaft Collar 25mm ,11,116.28,SKF Global,Quality
ELC-2069,Terminal Block 10A,21,214.47,SKF Global,Maintenance
BLT-1138,Flange Bolt 5/8x3in,4378,6.55,Valve World Inc,Safety
BLT-1162,Stud Bolt M10x40,2580,7.29,Seal & Gasket Warehouse,Quality
LUB-1969,Compressor Oil 400g,37,111.99,Valve World Inc,Operations
NUT-1209,Hex Nut 1in,4311,2.73,Electrical Supply House,Engineering
VLV-1596,NEEDLE VALVE 2IN,49,623.91,Pipe & Fitting Co,Safety
FLT-1793,Hydraulic Filter Element 50 Micron,7,171.20,Timken Industrial,Production
BLT-1114,  Socket Head Cap Screw M12x60 ,3021,2.98,National Bolt & Nut,Utilities
BLT-1152,U-Bolt M10x40,1951,2.65,Pipe & Fitting Co,Maintenance
ELB-1492,Street Elbow 90deg 2in,137,14.22,Timken Industrial,Production
FLT-1793,hydraulic filter element 50 micron,29,43.29,Pipe & Fitting Co,Operations
BRG-1033,Spherical Roller Bearing 30206,402,97.57,Pump Solutions Ltd,Production
PRS-1727,RTD Sensor PT100 0-300C,28,348.52,Pump Solutions Ltd,Safety
PRS-1727,RTD Sensor PT100 0-300C,28,348.52,Pump Solutions Ltd,Safety
PRS-1696,Flow Meter 0-200psi,17,31.71,SKF Global,Maintenance
SLV-1940,Shaft Seal 40mm,18,86.84,SKF Global,Engineering
MTR-1821,Electric Motor 3Phase 1HP,7,3360.78,Pipe & Fitting Co,Maintenance
ORG-2004,O-Ring Viton 75mm ID,34,14.26,Seal & Gasket Warehouse,Quality
FLG-1508,Weld Neck Flange 6in 150#,93,26.66,SKF Global,Production
FLG-1535,Socket Weld Flange 6in 300#,70,84.86,Pipe & Fitting Co,Safety
ORG-2001,O-Ring Viton 30mm ID,233,11.18,SKF Global,Utilities
PIP-1439,PVC Pipe SCH40 6in x 6m,133,305.25,Timken Industrial,Maintenance
BLT-1189,Structural Bolt 3/4x4in,235,7.34,SKF Global,Quality
PIP-1417,Carbon Steel Pipe SCH80 3/4in x 6m,118,105.39,SKF Global,Production
FLG-1541,Threaded Flange 2in 300#,74,17.83,Timken Industrial,Warehouse
VLV-1627,Solenoid Valve 1.5in,4,318.90,SKF Global,Warehouse
BLT-1136,FLANGE BOLT M20X100,2540,4.08,SKF Global,Quality
ORG-2006,O-RING SILICONE 15MM ID,445,3.65,Seal & Gasket Warehouse,Maintenance
GSK-1670,Kammprofile Gasket 4in 150#,46,12.33,Valve World Inc,Utilities
ORG-2023,Lip Seal 20mm ID,429,7.00,National Bolt & Nut,Quality
ELC-2071,terminal block 25a,6,35.13,Seal & Gasket Warehouse,Operations
ORG-2036,V-Ring Seal 75mm ID,26,41.22,Seal & Gasket Warehouse,Utilities
NUT-1271,Weld Nut M8,2087,2.16,Valve World Inc,Safety
HSE-1777,Quick Disconnect Coupling 1/2in,15,134.74,Valve World Inc,Production
FLT-1810,Bag Filter 25 Micron,7,86.21,Electrical Supply House,Quality
BLT-1126,Carriage Bolt M20x100,4743,1.90,Timken Industrial,Warehouse
BRG-1002,Deep Groove Ball Bearing 6310,354,93.82,Seal & Gasket Warehouse,Quality
VLV-1585,Butterfly Valve 3/4in,5,734.22,National Bolt & Nut,Warehouse
NUT-1236,Coupling Nut 1/2in,4681,0.74,Seal & Gasket Warehouse,Production
BRG-1017,Tapered Roller Bearing NU210,76,117.97,Electrical Supply House,Production
SLV-1924,Shaft Collar 40mm,29,18.47,Pump Solutions Ltd,Quality
BLT-1135,Flange Bolt M16x80,4988,4.53,Pipe & Fitting Co,Production
PIP-1421,Carbon Steel Pipe SCH80 3in x 6m,154,342.69,Pipe & Fitting Co,Safety
PMP-1901,Booster Pump 1.5in 7.5HP,1,2065.51,Pump Solutions Ltd,Utilities
BLT-1111,Socket Head Cap Screw M8x30,4089,6.65,SKF Global,Warehouse
VLV-1612,Diaphragm Valve 2in,5,766.95,Pump Solutions Ltd,Utilities
PIP-1442,CPVC Pipe 1in x 6m,60,258.31,Timken Industrial,Warehouse
ORG-2019,Oil Seal 50mm ID,195,3.78,Valve World Inc,Safety
BRG-1066,Pillow Block Bearing 22210,479,102.80,Valve World Inc,Utilities
BRG-1039,Spherical Roller Bearing UC205,22,112.76,SKF Global,Operations
ELC-2085,junction box 10a,11,173.36,National Bolt & Nut,Safety
ELC-2072,Terminal Block 32A,31,11.18,Timken Industrial,Warehouse
WLD-2124,TIG Rod ER308L 1.2mm x 15kg,15,29.33,Valve World Inc,Utilities
WLD-2122,TIG Rod ER308L 0.8mm x 15kg,29,112.34,Pump Solutions Ltd,Production
BRG-1003,deep groove ball bearing 30206,198,62.64,Seal & Gasket Warehouse,Engineering
BRG-1055,Needle Roller Bearing 7208,79,31.33,Seal & Gasket Warehouse,Quality
NUT-1259,Castle Nut 1in,952,2.60,National Bolt & Nut,Safety
ELB-1472,elbow 45deg 1/2in,174,19.23,Timken Industrial,Utilities
MTR-1829,Electric Motor 3Phase 25HP,7,1269.05,Valve World Inc,Engineering
ELB-1477,  Elbow 45deg 3in ,40,29.04,Pipe & Fitting Co,Warehouse
ELB-1477,  Elbow 45deg 3in ,40,29.04,Pipe & Fitting Co,Warehouse
BLT-1184,structural bolt m12x60,446,7.00,Timken Industrial,Maintenance
WSH-1300,Flat Washer M6,5719,1.68,National Bolt & Nut,Production
ELC-2093,push button switch 10a,16,282.34,Pump Solutions Ltd,Engineering
BRG-1071,Self-Aligning Bearing 6208,137,30.93,Pump Solutions Ltd,Production
BLT-1127,  Carriage Bolt 1/2x2in ,65,4.87,National Bolt & Nut,Operations
WSH-1328,Spring Washer 3/4in,3662,0.65,Valve World Inc,Engineering
BRG-1047,Thrust Ball Bearing NU210,180,56.85,National Bolt & Nut,Warehouse
LUB-1963,Hydraulic Oil 200L,7,329.66,Pump Solutions Ltd,Engineering
ELC-2077,Cable Gland 10A,42,209.77,SKF Global,Maintenance
HSE-1740,HYDRAULIC FITTING 1/2IN X 3M,27,438.14,SKF Global,Warehouse
NUT-1299,T-Nut 1in,6967,2.54,Electrical Supply House,Operations
SLV-1943,  Shaft Seal 75mm ,30,260.86,Electrical Supply House,Warehouse
VLV-1600,Plug Valve 1/2in,18,235.56,National Bolt & Nut,Safety
NUT-1258,  Castle Nut 3/4in ,1843,1.70,Seal & Gasket Warehouse,Warehouse
NUT-1258,  Castle Nut 3/4in ,1843,1.70,Seal & Gasket Warehouse,Warehouse
ELB-1466,Elbow 90deg 1in,53,36.69,Pipe & Fitting Co,Warehouse
FLT-1813,BAG FILTER 1 MICRON,47,50.37,Pump Solutions Ltd,Utilities
MTR-1853,Stepper Motor 3HP,1,978.21,Pump Solutions Ltd,Maintenance
BRG-1037,  Spherical Roller Bearing NU210 ,143,32.20,Timken Industrial,Engineering
VLV-1564,  Gate Valve 2in ,2,536.90,SKF Global,Warehouse
HSE-1768,Hydraulic Filter 3/8in,18,513.07,Electrical Supply House,Production
BRG-1099,Flanged Bearing Unit UC205,404,64.52,Timken Industrial,Maintenance
PRS-1707,LEVEL TRANSMITTER 2IN LINE,17,157.58,Valve World Inc,Safety
WSH-1331,belleville washer m8,3328,1.58,Pump Solutions Ltd,Operations
NUT-1295,T-Nut M20,2137,2.31,Valve World Inc,Safety
WSH-1392,  Copper Washer M10 ,7570,0.26,National Bolt & Nut,Safety
WSH-1392,COPPER WASHER M10,4120,0.30,Seal & Gasket Warehouse,Maintenance
BRG-1092,Flanged Bearing Unit 6310,243,70.08,Pump Solutions Ltd,Warehouse
FLT-1818,Strainer Basket 100 Micron,30,165.70,National Bolt & Nut,Utilities
VLV-1557,Ball Valve Full Port 3in,47,336.82,National Bolt & Nut,Quality
NUT-1279,Weld Nut 1in,3525,1.21,Electrical Supply House,Engineering
ELB-1476,Elbow 45deg 2in,19,66.06,Timken Industrial,Production
BLT-1176,Anchor Bolt M20x100,3977,2.13,Valve World Inc,Safety
ELB-1480,Long Radius Elbow 90deg 1/2in,106,59.37,Pump Solutions Ltd,Quality
BLT-1158,U-Bolt 5/8x3in,1963,1.76,SKF Global,Utilities
BLT-1111,Socket Head Cap Screw M8x30,2004,3.51,SKF Global,Operations
BLT-1179,Anchor Bolt 3/4x4in,1487,2.60,Seal & Gasket Warehouse,Quality
VLV-1626,Solenoid Valve 1in,18,848.29,Pump Solutions Ltd,Utilities
PRS-1682,Pressure Gauge 0-200psi,13,428.75,Pump Solutions Ltd,Production
SLV-1938,Shaft Seal 25mm,38,21.70,National Bolt & Nut,Utilities
GSK-1637,Spiral Wound Gasket 8in 150#,141,51.10,Seal & Gasket Warehouse,Quality
BRG-1046,Thrust Ball Bearing 22210,6,39.06,Seal & Gasket Warehouse,Operations
MTR-1861,Explosion Proof Motor 1HP,4,3378.33,Electrical Supply House,Warehouse
WSH-1301,Flat Washer M8,8117,0.02,Seal & Gasket Warehouse,Quality
FLG-1530,Socket Weld Flange 3in 150#,36,114.82,National Bolt & Nut,Quality
WSH-1345,Fender Washer M20,6430,1.89,Electrical Supply House,Maintenance
NUT-1218,  Lock Nut Nylon Insert 3/4in ,4347,2.65,Timken Industrial,Maintenance
ORG-2024,Lip Seal 25mm ID,73,12.42,SKF Global,Maintenance
ELB-1489,Street Elbow 90deg 3/4in,57,30.99,Electrical Supply House,Engineering
WSH-1380,Fiber Washer M6,9476,0.12,Valve World Inc,Safety
ELC-2037,Circuit Breaker 10A,48,207.33,Seal & Gasket Warehouse,Utilities
NUT-1202,hex nut m10,2780,1.74,Pipe & Fitting Co,Maintenance
PMP-1877,DIAPHRAGM PUMP 1.5IN 7.5HP,3,4097.81,Valve World Inc,Quality
BLT-1181,Structural Bolt M8x30,3268,7.31,National Bolt & Nut,Operations
BLT-1178,  Anchor Bolt 5/8x3in ,2342,6.38,Timken Industrial,Engineering
BLT-1162,STUD BOLT M10X40,4707,0.30,Pump Solutions Ltd,Production
FLT-1800,Fuel Filter 100 Micron,71,24.14,Valve World Inc,Maintenance
BRG-1061,  Pillow Block Bearing 6208 ,413,118.06,SKF Global,Quality
WSH-1347,Fender Washer 5/8in,7245,0.76,Pipe & Fitting Co,Utilities
VLV-1629,Solenoid Valve 3in,12,803.91,SKF Global,Safety
PIP-1440,CPVC Pipe 1/2in x 6m,104,157.77,Pipe & Fitting Co,Engineering
PIP-1440,CPVC Pipe 1/2in x 6m,104,157.77,Pipe & Fitting Co,Engineering
BLT-1138,Flange Bolt 5/8x3in,1614,4.43,Pipe & Fitting Co,Utilities
BRG-1035,Spherical Roller Bearing 7208,116,117.81,Pipe & Fitting Co,Operations
NUT-1201,Hex Nut M8,3774,2.00,Valve World Inc,Warehouse
WLD-2124,TIG Rod ER308L 1.2mm x 15kg,99,79.48,SKF Global,Maintenance
WLD-2124,TIG Rod ER308L 1.2mm x 15kg,99,79.48,SKF Global,Maintenance
MTR-1839,Gear Motor 25HP,2,1690.71,SKF Global,Safety
VLV-1566,  Gate Valve 4in ,28,210.35,National Bolt & Nut,Engineering
WSH-1392,Copper Washer M10,7414,1.61,Pump Solutions Ltd,Production
BRG-1012,Tapered Roller Bearing 6310,181,25.56,SKF Global,Warehouse
ELC-2047,Contactor 25A,9,309.17,Pump Solutions Ltd,Quality
SLV-1925,SHAFT COLLAR 50MM,6,271.81,SKF Global,Utilities
WSH-1368,Tab Washer 3/4in,2983,1.39,Pipe & Fitting Co,Quality
LUB-1965,Gear Oil 1kg,17,321.31,Pump Solutions Ltd,Warehouse
ELC-2097,Push Button Switch 40A,37,36.84,National Bolt & Nut,Engineering
HSE-1772,Quick Disconnect Coupling 1/2in x 3m,50,412.87,Timken Industrial,Utilities
BRG-1069,Pillow Block Bearing UC205,163,14.63,Timken Industrial,Safety
BRG-1066,Pillow Block Bearing 22210,226,82.75,Seal & Gasket Warehouse,Engineering
VLV-1621,relief valve 3in,47,478.17,SKF Global,Quality
HSE-1773,quick disconnect coupling 3/4in x 3m,37,13.66,Timken Industrial,Production
BLT-1172,Anchor Bolt M10x40,1775,5.68,Timken Industrial,Operations
BLT-1132,Flange Bolt M10x40,2955,5.90,Timken Industrial,Quality
PIP-1429,Galvanized Pipe 3in x 6m,150,326.72,SKF Global,Warehouse
SLV-1938,Shaft Seal 25mm,15,220.22,Timken Industrial,Quality
PIP-1452,Copper Tube Type L 2in x 6m,169,224.03,SKF Global,Production
BLT-1114,Socket Head Cap Screw M12x60,4220,3.50,Electrical Supply House,Production
GSK-1633,SPIRAL WOUND GASKET 2IN 150#,146,62.09,SKF Global,Warehouse
BRG-1050,  Needle Roller Bearing 6205 ,222,41.82,Seal & Gasket Warehouse,Utilities
BLT-1127,Carriage Bolt 1/2x2in,3198,3.02,SKF Global,Quality
WLD-2120,TIG ROD ER308L 3.2MM X 5KG,80,37.24,Seal & Gasket Warehouse,Operations
SLV-1919,Shaft Coupling 75mm,34,228.34,Seal & Gasket Warehouse,Maintenance
PIP-1400,Steel Pipe SCH40 1/2in x 6m,174,134.30,National Bolt & Nut,Engineering
FLG-1535,Socket Weld Flange 6in 300#,76,238.45,Timken Industrial,Production
ELC-2059,Overload Relay 100A,5,7.47,Pipe & Fitting Co,Warehouse
PIP-1401,Steel Pipe SCH40 3/4in x 6m,129,161.16,Seal & Gasket Warehouse,Engineering
BLT-1150,U-Bolt M6x20,4993,1.85,Seal & Gasket Warehouse,Engineering
GSK-1652,PTFE Envelope Gasket 2in 300#,185,4.75,Pipe & Fitting Co,Utilities
WSH-1343,fender washer m12,4293,1.38,National Bolt & Nut,Operations
GSK-1635,Spiral Wound Gasket 4in 150#,89,43.27,Timken Industrial,Production
GSK-1632,Spiral Wound Gasket 1in 150#,150,48.22,SKF Global,Operations
WLD-2117,MIG Wire ER70S-6 1.0mm x 15kg,94,63.22,Seal & Gasket Warehouse,Production
ELC-2060,overload relay 160a,11,62.46,Electrical Supply House,Engineering
ELB-1478,Elbow 45deg 4in,58,9.57,Timken Industrial,Safety
WSH-1348,fender washer 3/4in,3896,1.21,Pump Solutions Ltd,Operations
WSH-1348,fender washer 3/4in,3896,1.21,Pump Solutions Ltd,Operations
WLD-2112,Welding Rod E7018 1.2mm x 15kg,53,45.50,SKF Global,Safety
LUB-1970,Compressor Oil 1kg,15,29.27,Pump Solutions Ltd,Quality
VLV-1589,Butterfly Valve 3in,25,715.59,National Bolt & Nut,Quality
PRS-1712,Pressure Transmitter 0-150C,3,186.30,Seal & Gasket Warehouse,Quality
VLV-1609,Diaphragm Valve 3/4in,35,746.71,Timken Industrial,Utilities
MTR-1839,Gear Motor 25HP,3,3437.71,SKF Global,Warehouse
WSH-1361,tab washer m8,342,1.65,SKF Global,Safety
PRS-1728,RTD Sensor PT100 2in line,30,396.66,SKF Global,Production
WSH-1359,Wave Washer 1in,372,1.77,SKF Global,Quality
FLG-1522,Blind Flange 3in 150#,23,19.72,Electrical Supply House,Utilities
PRS-1728,RTD Sensor PT100 2in line,20,101.61,Pump Solutions Ltd,Quality
PIP-1409,SS Pipe SCH10 3/4in x 6m,155,126.52,SKF Global,Engineering
NUT-1229,Flange Nut 1in,4444,2.47,Electrical Supply House,Production
NUT-1229,Flange Nut 1in,4444,2.47,Electrical Supply House,Production
ELB-1474,Elbow 45deg 1in,27,38.87,SKF Global,Quality
SLV-1948,Mechanical Seal 40mm,35,90.43,Seal & Gasket Warehouse,Operations
SLV-1948,Mechanical Seal 40mm,35,90.43,Seal & Gasket Warehouse,Operations
PRS-1699,Flow Meter 0-300C,19,344.82,Electrical Supply House,Quality
BRG-1025,angular contact bearing 7208,108,28.25,National Bolt & Nut,Engineering
BRG-1057,Needle Roller Bearing NU210,210,24.22,National Bolt & Nut,Production
ELB-1492,Street Elbow 90deg 2in,200,29.82,Pipe & Fitting Co,Utilities
FLT-1791,Hydraulic Filter Element 10 Micron,54,23.19,National Bolt & Nut,Safety
FLG-1518,Slip-On Flange 4in 300#,13,126.07,SKF Global,Engineering
MTR-1857,Stepper Motor 15HP,4,2454.97,SKF Global,Maintenance
WLD-2115,MIG Wire ER70S-6 4.0mm x 5kg,81,88.37,National Bolt & Nut,Safety
WLD-2114,MIG Wire ER70S-6 3.2mm x 5kg,83,86.18,Seal & Gasket Warehouse,Maintenance
NUT-1259,Castle Nut 1in,1266,2.39,Valve World Inc,Utilities
PIP-1437,PVC Pipe SCH40 3in x 6m,74,210.79,Valve World Inc,Utilities
HSE-1772,Quick Disconnect Coupling 1/2in x 3m,49,56.64,Seal & Gasket Warehouse,Warehouse
VLV-1608,  Diaphragm Valve 1/2in ,24,737.88,Valve World Inc,Production
VLV-1608,Diaphragm Valve 1/2in,11,204.22,Pipe & Fitting Co,Maintenance
WSH-1379,sealing washer 1in,9518,1.40,Timken Industrial,Production
VLV-1585,Butterfly Valve 3/4in,30,644.62,Pump Solutions Ltd,Utilities
SLV-1929,Shaft Collar 100mm,38,86.86,SKF Global,Quality
BLT-1189,STRUCTURAL BOLT 3/4X4IN,1045,6.45,National Bolt & Nut,Safety
BLT-1189,STRUCTURAL BOLT 3/4X4IN,1045,6.45,National Bolt & Nut,Safety
BRG-1089,Cylindrical Roller Bearing UC205,208,118.19,Electrical Supply House,Operations
ELC-2064,Control Transformer 32A,7,208.35,Electrical Supply House,Operations
SLV-1953,Mechanical Seal 100mm,15,150.45,Pump Solutions Ltd,Utilities
PMP-1891,Peristaltic Pump 2in 15HP,3,2881.08,National Bolt & Nut,Warehouse
BLT-1187,Structural Bolt 1/2x2in,117,3.63,Seal & Gasket Warehouse,Maintenance
BLT-1135,  Flange Bolt M16x80 ,2851,1.56,Electrical Supply House,Safety
GSK-1668,Kammprofile Gasket 2in 150#,85,11.47,SKF Global,Quality
PMP-1895,Screw Pump 1.5in 7.5HP,1,4645.03,Valve World Inc,Safety
ELC-2044,Circuit Breaker 160A,27,343.45,Valve World Inc,Engineering
MTR-1824,Electric Motor 3Phase 5HP,10,167.70,National Bolt & Nut,Operations
FLG-1514,Slip-On Flange 3in 150#,90,117.43,Timken Industrial,Safety
SLV-1914,Shaft Coupling 25mm,14,117.65,Seal & Gasket Warehouse,Quality
SLV-1914,Shaft Coupling 25mm,40,18.28,Valve World Inc,Engineering
ORG-2020,Oil Seal 75mm ID,40,40.16,Timken Industrial,Warehouse
MTR-1832,Gear Motor 2HP,1,2074.00,Seal & Gasket Warehouse,Warehouse
BLT-1159,U-Bolt 3/4x4in,1782,1.73,SKF Global,Utilities
BLT-1181,Structural Bolt M8x30,1485,0.17,Pump Solutions Ltd,Engineering
ORG-1993,O-Ring Buna-N 30mm ID,394,43.82,Electrical Supply House,Maintenance
WSH-1323,  Spring Washer M12 ,4477,1.18,Pipe & Fitting Co,Operations
PRS-1726,RTD Sensor PT100 0-150C,15,244.02,Valve World Inc,Warehouse
NUT-1270,Weld Nut M6,7332,0.09,Valve World Inc,Engineering
GSK-1642,RING JOINT GASKET 4IN 150#,126,12.44,Pipe & Fitting Co,Production
ELB-1472,Elbow 45deg 1/2in,27,50.77,Valve World Inc,Production
ELC-2071,Terminal Block 25A,18,236.47,Timken Industrial,Operations
ELB-1491,Street Elbow 90deg 1.5in,63,12.58,Electrical Supply House,Utilities
PRS-1693,Temperature Gauge 2in line,19,88.88,Timken Industrial,Utilities
PRS-1693,Temperature Gauge 2in line,19,88.88,Timken Industrial,Utilities
WLD-2103,Welding Rod E6010 4.0mm x 5kg,28,108.35,Seal & Gasket Warehouse,Utilities
MTR-1856,Stepper Motor 10HP,8,2161.62,Valve World Inc,Maintenance
PRS-1702,Level Transmitter 0-100psi,20,414.77,Timken Industrial,Warehouse
BLT-1178,Anchor Bolt 5/8x3in,4157,3.92,Pump Solutions Ltd,Quality
PRS-1691,Temperature Gauge 0-150C,29,112.60,Pipe & Fitting Co,Engineering
PRS-1703,Level Transmitter 0-200psi,26,227.20,Timken Industrial,Engineering
LUB-1959,Hydraulic Oil 400g,2,353.46,Pump Solutions Ltd,Warehouse
PRS-1686,Pressure Gauge 2in line,17,83.14,Timken Industrial,Warehouse
ELB-1478,Elbow 45deg 4in,176,17.99,Seal & Gasket Warehouse,Maintenance
ELC-2067,Control Transformer 100A,25,342.99,Valve World Inc,Operations
BRG-1048,Thrust Ball Bearing 51105,304,13.98,Timken Industrial,Utilities
WSH-1320,Spring Washer M6,9978,1.47,Valve World Inc,Operations
MTR-1849,Servo Motor 25HP,7,283.38,National Bolt & Nut,Engineering
HSE-1746,Hydraulic Cylinder 1/4in x 1m,4,425.07,SKF Global,Utilities
MTR-1847,Servo Motor 15HP,3,1246.64,National Bolt & Nut,Quality
SLV-1906,Shaft Sleeve 25mm,15,213.75,Pump Solutions Ltd,Quality
HSE-1765,Hydraulic Filter 3/4in x 3m,30,369.97,SKF Global,Engineering
FLT-1814,Strainer Basket 5 Micron,73,82.30,Pipe & Fitting Co,Safety
BLT-1138,Flange Bolt 5/8x3in,684,3.83,Valve World Inc,Production
PIP-1463,CHROME MOLY PIPE 6IN X 6M,136,228.29,Seal & Gasket Warehouse,Quality
FLG-1534,socket weld flange 4in 300#,45,70.60,Seal & Gasket Warehouse,Utilities
VLV-1582,Check Valve Swing 4in,4,137.22,Valve World Inc,Safety
MTR-1866,Explosion Proof Motor 10HP,5,2164.61,Valve World Inc,Engineering
PRS-1725,RTD Sensor PT100 0-500psi,24,443.45,Pipe & Fitting Co,Utilities
NUT-1228,Flange Nut 3/4in,1183,2.51,SKF Global,Engineering
MTR-1860,Explosion Proof Motor 0.5HP,4,1567.23,Pipe & Fitting Co,Engineering
HSE-1770,QUICK DISCONNECT COUPLING 1/4IN X 1M,28,19.51,Valve World Inc,Safety
FLT-1783,Oil Filter Element 1 Micron,58,31.93,Seal & Gasket Warehouse,Quality
BLT-1198,Lag Bolt 5/8x3in,168,7.12,Timken Industrial,Production
MTR-1837,GEAR MOTOR 15HP,10,695.00,Seal & Gasket Warehouse,Quality
BLT-1193,Lag Bolt M10x50,620,7.03,Pipe & Fitting Co,Maintenance
WSH-1323,Spring Washer M12,7818,1.15,Seal & Gasket Warehouse,Engineering
NUT-1291,T-Nut M8,8950,1.82,National Bolt & Nut,Warehouse
PMP-1903,Booster Pump 2in 15HP,3,3509.54,Timken Industrial,Production
NUT-1233,Coupling Nut M12,9779,1.90,Timken Industrial,Warehouse
BRG-1003,Deep Groove Ball Bearing 30206,198,50.32,Pump Solutions Ltd,Maintenance
NUT-1220,Flange Nut M6,3776,1.92,Pump Solutions Ltd,Warehouse
NUT-1256,CASTLE NUT 1/2IN,9653,1.55,SKF Global,Operations
MTR-1858,STEPPER MOTOR 20HP,5,1591.73,SKF Global,Quality
WSH-1314,lock washer m16,1861,1.09,Seal & Gasket Warehouse,Maintenance
NUT-1289,ACORN NUT 1IN,2918,2.72,Seal & Gasket Warehouse,Maintenance
ORG-2033,V-Ring Seal 30mm ID,437,29.22,Valve World Inc,Maintenance
ORG-1989,O-Ring Buna-N 10mm ID,51,39.92,Electrical Supply House,Quality
NUT-1234,Coupling Nut M16,6024,0.75,Seal & Gasket Warehouse,Production
ELC-2076,Terminal Block 160A,50,206.63,Valve World Inc,Warehouse
WSH-1311,Lock Washer M8,5483,0.91,Electrical Supply House,Production
NUT-1252,CASTLE NUT M10,1658,0.85,Timken Industrial,Maintenance
MTR-1855,Stepper Motor 7.5HP,1,1570.28,Timken Industrial,Quality
